MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,Street_Pave,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LandSlope_Mod,LandSlope_Sev,MasVnrType_BrkFace,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,CentralAir_Y,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,PoolQC_Fa,PoolQC_Gd,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC
50,127035.23448420464,52.0,6240,176089.5498929543,132282.82981193406,183441.46344586575,179950.05742616134,184738.37905625423,146778.6026390008,6,6,1931,1950,171077.48219472994,178244.3257876119,146911.80436151786,149234.10689823874,0.0,182734.72932716325,134667.34319774128,154950.1758662369,425,183453.7229458783,0,459,884,180670.64605122097,141342.79520147401,127850.8041253346,959,408,0,1367,0,0,1,0,3,1,181937.7426632337,1,225647.35909030453,135332.02115168422,560,185802.54052726802,186460.00744518626,0,0,0,0,120,0,0,11,2007,171976.80481447003,127500,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
20,191788.16806822573,91.0,14303,183011.7262212458,302631.8595093979,184580.31393592924,181316.743091842,185992.9014662353,176000.72501529913,8,5,1994,1994,220373.38846683016,179944.5975465493,164983.62030207235,169956.35142255004,554.0,184300.10210010127,225924.77091393914,235997.54215423937,1314,184734.92789625283,0,672,1986,182264.44788099316,215635.49074942255,187158.02315297228,1987,0,0,1987,1,0,2,0,2,1,183712.11440409094,1,207391.62436361727,203330.3589886453,691,188012.89654544982,188271.9244019628,262,36,0,0,0,0,0,8,2008,172962.0638103184,301500,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30,191788.16806822573,56.0,4060,183011.7262212458,132339.17023053791,145641.60203723217,181316.743091842,185992.9014662353,176000.72501529913,5,8,1922,1950,171576.23386148512,179944.5975465493,153973.41317823526,148706.64856490542,0.0,184300.10210010127,225924.77091393914,170418.019223492,0,184734.92789625283,0,864,864,182264.44788099316,215635.49074942255,187158.02315297228,864,0,0,864,0,0,1,0,2,1,183712.11440409094,0,180921.19589041095,180921.19589041095,0,180921.19589041095,180921.19589041095,0,96,0,0,0,0,0,7,2009,172962.0638103184,99900,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
80,190160.40928833946,59.0,9587,176192.88896983134,188053.57278538813,185224.48665901885,181773.3072608619,185825.3162237993,171510.03109371604,7,5,2005,2005,171773.6313619456,180238.89337859975,213616.7330833042,214423.47035201915,182.0,184302.54226817703,224333.79845953133,234934.10814502594,655,185324.4925261686,0,201,856,182555.99476961396,213698.3425555805,187240.3652034425,1166,0,0,1166,1,0,2,0,2,1,183856.24722527748,0,180921.19589041095,203116.58081421113,400,188180.9152155406,188289.4514542016,212,0,0,0,0,0,0,7,2008,174533.7870692423,190000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20,191083.31517272186,65.0,9750,178443.86193929627,148003.50245403268,183441.46344586575,179950.05742616134,184738.37905625423,175524.30905220288,6,8,1969,1969,171077.48219472994,178244.3257876119,164255.2470908823,167992.761130137,0.0,182734.72932716325,150904.94155428815,162398.1922936049,602,166599.17301965455,438,14,1054,180670.64605122097,159713.80467758104,185652.48040866305,1054,0,0,1054,1,0,1,1,3,1,181937.7426632337,0,180921.19589041095,201627.13136986303,460,185802.54052726802,186460.00744518626,180,0,0,0,80,0,0,7,2008,171976.80481447003,151000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
60,191083.31517272186,0.0,24682,214415.93618865963,190655.69505658132,175818.51480335838,179950.05742616134,184738.37905625423,206117.7423531619,6,5,1999,1999,171077.48219472994,178244.3257876119,210288.65697578923,210743.62429001002,0.0,182734.72932716325,221845.2456360078,167643.80735317274,0,183453.7229458783,0,841,841,180670.64605122097,211490.56365834005,185652.48040866305,892,783,0,1675,0,0,2,1,3,1,181937.7426632337,1,202636.72746655295,245642.52511415526,502,185802.54052726802,186460.00744518626,0,103,0,0,0,0,0,6,2009,171976.80481447003,181000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20,191788.16806822573,80.0,9600,176830.30997541273,146591.47647100576,184580.31393592924,181316.743091842,185992.9014662353,176000.72501529913,5,6,1956,1956,220373.38846683016,179944.5975465493,149310.45999377334,149723.0465432989,0.0,184300.10210010127,150889.41111757548,148231.99963950974,504,184734.92789625283,0,546,1050,182264.44788099316,156124.44266144815,187158.02315297228,1050,0,0,1050,0,0,1,0,2,1,183712.11440409094,0,180921.19589041095,203330.3589886453,338,188012.89654544982,188271.9244019628,0,0,0,0,0,0,0,6,2009,172962.0638103184,128900,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
50,191083.31517272186,0.0,11250,176089.5498929543,206792.88774733638,183441.46344586575,179950.05742616134,184738.37905625423,146778.6026390008,4,5,1957,1989,171077.48219472994,178244.3257876119,146911.80436151786,149234.10689823874,0.0,182734.72932716325,150904.94155428815,167643.80735317274,0,183453.7229458783,0,1104,1104,180670.64605122097,211490.56365834005,127850.8041253346,1104,684,0,1788,1,0,1,0,5,1,151402.5394298408,2,202636.72746655295,201627.13136986303,304,185802.54052726802,186460.00744518626,120,0,0,0,0,0,0,11,2009,171976.80481447003,161500,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
70,191083.31517272186,60.0,13515,176089.5498929543,132282.82981193406,183441.46344586575,179950.05742616134,184738.37905625423,206117.7423531619,6,6,1919,1950,163335.59794520546,178244.3257876119,146911.80436151786,149234.10689823874,0.0,182734.72932716325,221845.2456360078,167643.80735317274,0,183453.7229458783,0,764,764,180670.64605122097,211490.56365834005,127850.8041253346,1060,764,0,1824,0,0,1,0,3,1,181937.7426632337,1,225647.35909030453,135332.02115168422,520,185802.54052726802,186460.00744518626,0,0,126,0,0,0,0,7,2007,171976.80481447003,180500,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
120,151190.59794520546,34.0,4060,176830.30997541273,146591.47647100576,184580.31393592924,181316.743091842,180539.84398782343,176000.72501529913,6,5,1998,1999,171576.23386148512,179944.5975465493,149310.45999377334,149723.0465432989,0.0,184300.10210010127,225924.77091393914,235997.54215423937,266,184734.92789625283,0,1139,1405,182264.44788099316,215635.49074942255,187158.02315297228,1337,0,0,1337,1,0,2,0,2,1,183712.11440409094,0,180921.19589041095,203330.3589886453,511,188012.89654544982,188271.9244019628,144,68,0,0,0,0,0,8,2008,152945.82130898023,181000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
160,210433.74537943033,35.0,3735,189170.1506849315,220646.50580891277,184599.263273081,181484.8140179127,183871.86692759293,208424.82691595703,7,5,1999,1999,216737.1549343025,180793.75578852816,151164.8740923722,151935.2683365949,218.0,184803.1361467939,222913.10558283792,232556.4850855151,450,184648.6339145281,0,241,691,182644.13387730793,215948.4872831435,186893.81772331556,713,739,0,1452,1,0,2,1,3,1,184055.0118454334,0,180921.19589041095,137979.68226070475,506,187650.53864047557,188220.00182904213,0,34,0,0,0,0,0,3,2006,174847.76121223494,183900,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
190,128366.33139328554,60.0,10120,176830.30997541273,131341.99959311,145641.60203723217,181316.743091842,145207.9381486094,173084.83994232156,7,4,1910,1950,220373.38846683016,179944.5975465493,153973.41317823526,148706.64856490542,0.0,184300.10210010127,150889.41111757548,170418.019223492,0,184734.92789625283,0,925,925,182264.44788099316,144007.55319568908,130416.03424657533,964,925,0,1889,0,0,1,1,4,2,183712.11440409094,1,224012.6486041269,134212.3418029165,308,188012.89654544982,188271.9244019628,0,0,264,0,0,0,0,1,2007,172962.0638103184,122000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
20,191788.16806822573,89.0,13214,176830.30997541273,226676.54664057406,184580.31393592924,181316.743091842,185992.9014662353,176000.72501529913,9,5,2008,2009,220373.38846683016,179944.5975465493,160974.3913894325,221356.43264840182,0.0,184300.10210010127,225924.77091393914,170418.019223492,0,184734.92789625283,0,2002,2002,182264.44788099316,215635.49074942255,187158.02315297228,2018,0,0,2018,0,0,2,0,3,1,183712.11440409094,1,224012.6486041269,203330.3589886453,746,188012.89654544982,188271.9244019628,144,76,0,0,0,0,0,5,2010,172962.0638103184,378500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,190160.40928833946,0.0,14100,176192.88896983134,195917.815487839,185224.48665901885,181773.3072608619,185825.3162237993,143988.1774733638,8,9,1935,1997,171773.6313619456,180238.89337859975,161608.45028722935,153082.68621575343,632.0,170980.13787726918,148793.16362702977,149382.62150339587,192,185324.4925261686,0,536,728,182555.99476961396,213698.3425555805,187240.3652034425,1968,1479,0,3447,0,0,3,1,4,1,183856.24722527748,2,222071.2323531978,243920.52448630138,1014,188180.9152155406,188289.4514542016,314,12,0,0,0,0,0,5,2008,174533.7870692423,381000,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
50,190239.06526649263,78.0,11344,178489.28961406744,149162.8113031629,147041.2494592646,181484.8140179127,186080.85319727138,144558.64090766496,5,5,1958,1958,172035.03598133638,180793.75578852816,151164.8740923722,151935.2683365949,180.0,184803.1361467939,151572.24116518308,154060.61623236173,460,184648.6339145281,0,414,874,173683.6383561644,144902.59092130003,132072.0374544824,874,650,0,1524,0,0,1,1,3,1,184055.0118454334,0,180921.19589041095,202277.2460297356,315,187650.53864047557,188220.00182904213,0,0,0,0,0,0,0,7,2007,174847.76121223494,144000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
40,191233.32829829317,0.0,23595,177369.49877805647,192678.83738400353,184468.41940953254,181311.71828673297,185924.04816297858,175412.84046329584,7,6,1979,1979,180921.19589041095,196872.28277886496,173000.91710210423,166148.97586431834,0.0,183898.69899894626,227015.4190232049,233482.38990880968,1258,185133.43936837843,0,74,1332,181920.61728043645,143519.17068568626,186903.34350873178,1332,192,0,1524,2,0,0,1,0,1,183469.79688023945,1,202824.92591013273,202535.0966698494,586,187494.1124375275,187858.72426065805,268,0,0,0,0,0,0,4,2010,173064.5194911173,260000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20,190239.06526649263,0.0,9156,178489.28961406744,188371.2757750541,206058.47835616439,181484.8140179127,186080.85319727138,177217.15836269865,6,7,1968,1968,216737.1549343025,180793.75578852816,201486.2391780822,209684.47835616439,0.0,184803.1361467939,151572.24116518308,174481.53227860315,0,184648.6339145281,0,1489,1489,182644.13387730793,156636.94614099566,186893.81772331556,1489,0,0,1489,0,0,2,0,3,1,184055.0118454334,1,223463.80621874318,202277.2460297356,462,187650.53864047557,188220.00182904213,0,0,0,0,0,0,0,8,2009,174847.76121223494,185750,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,190239.06526649263,0.0,13526,218738.2123287671,143346.2493956487,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,5,6,1965,1965,216737.1549343025,180793.75578852816,161936.0535424952,169098.95048282057,114.0,184803.1361467939,151572.24116518308,154060.61623236173,560,167825.2599761763,375,0,935,182644.13387730793,144902.59092130003,186893.81772331556,935,0,0,935,1,0,1,0,3,1,184055.0118454334,0,180921.19589041095,202277.2460297356,288,187650.53864047557,188220.00182904213,180,0,0,0,0,0,0,11,2006,174847.76121223494,137000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
80,191233.32829829317,124.0,11512,181397.07156459242,132244.07542916594,184468.41940953254,181311.71828673297,185924.04816297858,167992.32719514935,6,7,1959,2006,171476.40430315665,179840.24285865988,173000.91710210423,166148.97586431834,84.0,183898.69899894626,149870.9774088257,164987.6965899155,719,185133.43936837843,0,300,1019,181920.61728043645,158311.73448420467,186903.34350873178,1357,0,0,1357,1,0,1,0,2,1,183469.79688023945,1,229321.8827813421,169325.20662100456,312,187494.1124375275,187858.72426065805,0,0,0,0,163,0,0,5,2008,173064.5194911173,177000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
50,191083.31517272186,53.0,5362,181031.04892367907,209292.5705898798,183441.46344586575,179950.05742616134,184738.37905625423,146778.6026390008,5,6,1910,2003,171077.48219472994,178244.3257876119,146911.80436151786,171110.84102379237,0.0,182734.72932716325,221845.2456360078,167643.80735317274,0,183453.7229458783,0,661,661,180670.64605122097,211490.56365834005,185652.48040866305,661,589,0,1250,0,0,2,0,3,1,181937.7426632337,1,225647.35909030453,135332.02115168422,552,185802.54052726802,186460.00744518626,242,0,81,0,0,0,0,11,2007,171976.80481447003,139000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
90,191788.16806822573,95.0,11345,183011.7262212458,146591.47647100576,145641.60203723217,181316.743091842,142401.82613277136,210342.2118448481,5,5,1948,1950,171576.23386148512,180921.19589041095,132850.95662100456,139105.3460393091,567.0,184300.10210010127,150889.41111757548,148231.99963950974,220,184734.92789625283,0,708,928,182264.44788099316,156124.44266144815,126520.11316936488,928,992,0,1920,0,0,2,0,4,2,183712.11440409094,0,180921.19589041095,134212.3418029165,400,188012.89654544982,128806.15026982152,0,0,0,0,0,0,0,7,2007,172962.0638103184,137000,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
60,191083.31517272186,0.0,12936,214415.93618865963,188693.3958431743,183441.46344586575,179950.05742616134,184738.37905625423,206117.7423531619,6,6,1972,1972,171077.48219472994,178244.3257876119,164255.2470908823,170222.5124692659,0.0,182734.72932716325,150904.94155428815,151258.05479452055,593,183453.7229458783,0,130,723,180670.64605122097,141342.79520147401,185652.48040866305,735,660,0,1395,0,1,1,1,3,1,181937.7426632337,1,202636.72746655295,201627.13136986303,497,185802.54052726802,186460.00744518626,294,116,0,0,0,0,0,12,2009,171976.80481447003,162000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
80,190160.40928833946,0.0,17871,222245.58486468426,187913.0599833956,185224.48665901885,181773.3072608619,185825.3162237993,171510.03109371604,6,5,1967,1976,171773.6313619456,180238.89337859975,165697.37212183035,170531.1071124526,359.0,184302.54226817703,148793.16362702977,161103.83775924085,528,185324.4925261686,0,1152,1680,182555.99476961396,138242.65128052412,187240.3652034425,1724,0,0,1724,1,0,1,1,3,1,183856.24722527748,1,222071.2323531978,203116.58081421113,480,188180.9152155406,188289.4514542016,0,0,0,0,0,0,0,6,2009,174533.7870692423,197900,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
60,191083.31517272186,75.0,9473,176089.5498929543,194596.47730525455,183441.46344586575,179950.05742616134,184738.37905625423,206117.7423531619,8,5,2002,2002,171077.48219472994,178244.3257876119,210288.65697578923,210743.62429001002,0.0,182734.72932716325,221845.2456360078,232169.58154413782,804,183453.7229458783,0,324,1128,180670.64605122097,211490.56365834005,185652.48040866305,1128,903,0,2031,1,0,2,1,3,1,181937.7426632337,1,225647.35909030453,201627.13136986303,577,185802.54052726802,186460.00744518626,0,211,0,0,0,0,0,3,2008,171976.80481447003,237000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
50,155072.28277886496,60.0,7500,178489.28961406744,127261.44330289194,184599.263273081,181484.8140179127,186080.85319727138,144558.64090766496,4,4,1920,1950,172035.03598133638,180793.75578852816,151164.8740923722,151935.2683365949,0.0,168790.58302200082,151572.24116518308,174481.53227860315,0,184648.6339145281,0,698,698,182644.13387730793,144902.59092130003,132072.0374544824,698,430,0,1128,0,0,1,0,2,1,184055.0118454334,0,180921.19589041095,137979.68226070475,528,187650.53864047557,188220.00182904213,30,0,164,0,0,0,0,4,2010,148940.47736748066,68400,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
20,191233.32829829317,67.0,9808,177369.49877805647,196200.38727832644,184468.41940953254,181311.71828673297,185924.04816297858,175412.84046329584,7,5,2002,2002,171476.40430315665,179840.24285865988,214779.58038757098,216070.71346458318,110.0,183898.69899894626,227015.4190232049,233482.38990880968,788,185133.43936837843,0,785,1573,181920.61728043645,215068.50326484017,186903.34350873178,1573,0,0,1573,1,0,2,0,3,1,183469.79688023945,0,180921.19589041095,202535.0966698494,544,187494.1124375275,187858.72426065805,0,72,0,0,0,0,0,3,2009,173064.5194911173,227000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,190160.40928833946,50.0,8049,222245.58486468426,222301.40429470566,185224.48665901885,181773.3072608619,185825.3162237993,176209.93732471083,7,5,1990,1990,217592.1644399346,180238.89337859975,165697.37212183035,170531.1071124526,54.0,184302.54226817703,148793.16362702977,161103.83775924085,1053,185324.4925261686,0,256,1309,182555.99476961396,143438.42197989832,187240.3652034425,1339,0,0,1339,1,0,2,0,2,1,183856.24722527748,1,205888.6941845438,203116.58081421113,484,192888.09794520546,175978.79726027398,0,58,0,0,90,0,0,7,2006,174533.7870692423,180000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20,191788.16806822573,61.0,8800,176830.30997541273,194300.35400711896,184580.31393592924,181316.743091842,185992.9014662353,176000.72501529913,5,7,1977,2008,171576.23386148512,179944.5975465493,164983.62030207235,169956.35142255004,0.0,184300.10210010127,150889.41111757548,152387.12983919,532,171661.07469630393,144,364,1040,182264.44788099316,144007.55319568908,187158.02315297228,1040,0,0,1040,0,0,2,0,3,1,183712.11440409094,0,180921.19589041095,134212.3418029165,484,188012.89654544982,188271.9244019628,0,0,0,0,288,0,0,9,2009,172962.0638103184,150500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
90,191788.16806822573,94.0,9400,183011.7262212458,159994.52084574153,184580.31393592924,181316.743091842,142401.82613277136,210342.2118448481,6,5,1971,1971,177880.79726027398,179944.5975465493,149310.45999377334,157309.28099754127,0.0,184300.10210010127,150889.41111757548,170418.019223492,0,184734.92789625283,0,912,912,182264.44788099316,144007.55319568908,187158.02315297228,912,912,0,1824,0,0,2,2,4,2,183712.11440409094,0,180921.19589041095,180921.19589041095,0,180921.19589041095,180921.19589041095,128,0,0,0,0,0,0,4,2010,172962.0638103184,139000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
50,191083.31517272186,50.0,9638,176089.5498929543,155157.53688092728,148269.84227005873,179950.05742616134,184738.37905625423,146778.6026390008,6,7,1919,1990,171077.48219472994,178244.3257876119,146911.80436151786,171110.84102379237,0.0,182734.72932716325,221845.2456360078,167643.80735317274,0,183453.7229458783,0,804,804,180670.64605122097,211490.56365834005,185652.48040866305,1699,748,0,2447,0,0,2,0,4,1,151402.5394298408,1,225647.35909030453,135332.02115168422,336,185802.54052726802,186460.00744518626,272,0,42,0,116,0,0,3,2010,171976.80481447003,169000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
50,128572.50570776255,50.0,6000,176192.88896983134,137740.122086037,185224.48665901885,181773.3072608619,185825.3162237993,143988.1774733638,6,6,1939,1950,171773.6313619456,180238.89337859975,152590.35461776404,153069.59760273973,0.0,123608.90190013257,148793.16362702977,170492.02766362252,0,185324.4925261686,0,780,780,182555.99476961396,213698.3425555805,130877.24117891242,825,587,0,1412,0,0,1,0,4,1,183856.24722527748,1,222071.2323531978,134510.68357477352,280,188180.9152155406,188289.4514542016,45,0,0,0,0,0,0,5,2009,174533.7870692423,132500,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
20,191233.32829829317,0.0,9790,177369.49877805647,186994.3670427075,149112.34611872147,181311.71828673297,185924.04816297858,175412.84046329584,6,5,1963,1963,217006.3022536456,179840.24285865988,163193.1254584924,166991.71740531828,451.0,183898.69899894626,149870.9774088257,164987.6965899155,569,164235.32613277136,81,678,1328,181920.61728043645,143519.17068568626,186903.34350873178,1328,0,0,1328,1,0,1,1,3,1,183469.79688023945,2,229321.8827813421,202535.0966698494,528,187494.1124375275,187858.72426065805,0,26,0,0,0,0,0,6,2010,173064.5194911173,143000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
20,190160.40928833946,0.0,36500,176192.88896983134,202266.99871575343,185224.48665901885,181773.3072608619,185825.3162237993,176209.93732471083,5,5,1964,1964,171773.6313619456,180238.89337859975,150271.8021491264,149031.89480805007,621.0,170980.13787726918,148793.16362702977,149382.62150339587,812,185324.4925261686,0,812,1624,182555.99476961396,138242.65128052412,187240.3652034425,1582,0,0,1582,0,1,2,0,4,1,183856.24722527748,0,180921.19589041095,203116.58081421113,390,188180.9152155406,188289.4514542016,168,198,0,0,0,0,0,6,2006,174533.7870692423,190000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
120,191788.16806822573,40.0,5664,176830.30997541273,261530.96144089295,184580.31393592924,181316.743091842,180539.84398782343,176000.72501529913,8,5,2000,2000,171576.23386148512,179944.5975465493,220481.73703121493,221356.43264840182,0.0,184300.10210010127,225924.77091393914,235997.54215423937,1158,184734.92789625283,0,343,1501,182264.44788099316,215635.49074942255,187158.02315297228,1659,0,0,1659,1,0,2,0,2,1,183712.11440409094,1,294944.1365139348,203330.3589886453,499,188012.89654544982,188271.9244019628,212,59,0,0,0,0,0,10,2009,172962.0638103184,278000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,191083.31517272186,86.0,11065,176089.5498929543,300280.79941291583,183441.46344586575,179950.05742616134,184738.37905625423,206117.7423531619,8,5,2006,2006,171077.48219472994,178244.3257876119,210288.65697578923,210743.62429001002,788.0,182734.72932716325,221845.2456360078,167643.80735317274,0,183453.7229458783,0,1085,1085,180670.64605122097,211490.56365834005,185652.48040866305,1120,850,0,1970,0,0,2,1,3,1,181937.7426632337,1,225647.35909030453,245642.52511415526,753,185802.54052726802,186460.00744518626,177,74,0,0,0,0,0,10,2006,266635.4855972346,281000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,191083.31517272186,0.0,14112,181031.04892367907,148003.50245403268,183441.46344586575,179950.05742616134,184738.37905625423,170452.93482103402,5,7,1964,1964,214771.63300831488,178244.3257876119,146911.80436151786,167992.761130137,86.0,182734.72932716325,221845.2456360078,232169.58154413782,1014,183453.7229458783,0,138,1152,180670.64605122097,141342.79520147401,185652.48040866305,1152,0,0,1152,1,0,1,0,3,1,181937.7426632337,1,225647.35909030453,201627.13136986303,484,185802.54052726802,186460.00744518626,227,0,0,0,0,0,0,4,2010,171976.80481447003,180500,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
160,132291.26351046213,21.0,1680,178489.28961406744,135700.5199523526,184599.263273081,181484.8140179127,147235.99902152643,208424.82691595703,5,7,1972,1972,172035.03598133638,180793.75578852816,228037.07198007472,226195.16590563167,268.0,184803.1361467939,151572.24116518308,162009.50510055377,231,184648.6339145281,0,399,630,182644.13387730793,144902.59092130003,186893.81772331556,630,672,0,1302,0,0,2,1,3,1,184055.0118454334,0,180921.19589041095,137979.68226070475,264,187650.53864047557,188220.00182904213,185,0,0,0,0,0,0,2,2009,174847.76121223494,119500,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
